unit_id,granularity,poem_id,source_poetry_id,poet_id,作者,作者规范,题目,source,line_index,line_length_guess,text,embedding_text,embedding_chars,candidate_ngram,candidate_source
7307,line,818,819,117,柳宗元,柳宗元,乐府杂曲。鼓吹铙歌。河右平,Ethan-do0707/tang_poetry,2,5,王师如雷震,王师如雷震,5,如雷震,leishu_3gram
7323,line,819,820,117,柳宗元,柳宗元,乐府杂曲。鼓吹铙歌。铁山碎,Ethan-do0707/tang_poetry,8,7,天子命元帅,天子命元帅,5,天子命,leishu_3gram
7329,line,819,820,117,柳宗元,柳宗元,乐府杂曲。鼓吹铙歌。铁山碎,Ethan-do0707/tang_poetry,19,7,功不可逾,功不可逾,4,功不可,leishu_3gram
7331,line,819,820,117,柳宗元,柳宗元,乐府杂曲。鼓吹铙歌。铁山碎,Ethan-do0707/tang_poetry,21,7,惟帝之谟,惟帝之谟,4,惟帝之,leishu_3gram
7386,line,822,823,117,柳宗元,柳宗元,乐府杂曲。鼓吹铙歌。高昌,Ethan-do0707/tang_poetry,14,5,文皇南面坐,文皇南面坐,5,南面坐,leishu_3gram
7388,line,822,823,117,柳宗元,柳宗元,乐府杂曲。鼓吹铙歌。高昌,Ethan-do0707/tang_poetry,16,5,咸称天子神,咸称天子神,5,天子神,leishu_3gram
7402,line,823,824,117,柳宗元,柳宗元,乐府杂曲。鼓吹铙歌。东蛮,Ethan-do0707/tang_poetry,8,5,击虏君臣人,击虏君臣人,5,君臣人,leishu_3gram
7404,line,823,824,117,柳宗元,柳宗元,乐府杂曲。鼓吹铙歌。东蛮,Ethan-do0707/tang_poetry,10,5,无思不服从,无思不服从,5,思不服,leishu_3gram
7406,line,823,824,117,柳宗元,柳宗元,乐府杂曲。鼓吹铙歌。东蛮,Ethan-do0707/tang_poetry,12,5,百辟拜稽首,百辟拜稽首,5,拜稽首,leishu_3gram
7429,line,825,826,118,王维,王维,横吹曲辞。陇头吟,Ethan-do0707/tang_poetry,3,5,陇上行人夜吹笛,陇上行人夜吹笛,7,行人夜,leishu_3gram
7467,line,829,830,121,王建,王建,横吹曲辞。陇头水,Ethan-do0707/tang_poetry,1,7,不在山中亦呜咽,不在山中亦呜咽,7,在山中,leishu_3gram
7483,line,830,831,105,于濆,于濆,横吹曲辞。陇头水,Ethan-do0707/tang_poetry,5,5,达曙不能寐,达曙不能寐,5,不能寐,leishu_3gram
7555,line,837,838,127,窦威,窦威,横吹曲辞。出塞,Ethan-do0707/tang_poetry,6,5,会勒燕然石,会勒燕然石,5,勒燕然,leishu_3gram
7591,line,841,842,118,王维,王维,横吹曲辞。出塞,Ethan-do0707/tang_poetry,0,7,居延城外猎天骄,居延城外猎天骄,7,居延城,leishu_3gram
7595,line,841,842,118,王维,王维,横吹曲辞。出塞,Ethan-do0707/tang_poetry,4,7,护羌校尉朝乘障,护羌校尉朝乘障,7,羌校尉,leishu_3gram
7604,line,842,843,130,王昌龄,王昌龄,横吹曲辞。出塞,Ethan-do0707/tang_poetry,5,7,黄河水流无尽时,黄河水流无尽时,7,河水流,leishu_3gram
7655,line,844,845,132,杜甫,杜甫,横吹曲辞。前出塞九首,Ethan-do0707/tang_poetry,44,5,杀人亦有限,杀人亦有限,5,人亦有,leishu_3gram
7679,line,844,845,132,杜甫,杜甫,横吹曲辞。前出塞九首,Ethan-do0707/tang_poetry,68,5,中原有斗争,中原有斗争,5,中原有,leishu_3gram
7709,line,845,846,132,杜甫,杜甫,横吹曲辞。后出塞五首,Ethan-do0707/tang_poetry,26,5,古人重守边,古人重守边,5,古人重,leishu_3gram
7719,line,845,846,132,杜甫,杜甫,横吹曲辞。后出塞五首,Ethan-do0707/tang_poetry,36,5,誓开玄冥北,誓开玄冥北,5,玄冥北,leishu_3gram
7724,line,845,846,132,杜甫,杜甫,横吹曲辞。后出塞五首,Ethan-do0707/tang_poetry,41,5,击鼓吹笙竽,击鼓吹笙竽,5,吹笙竽,leishu_3gram
7731,line,845,846,132,杜甫,杜甫,横吹曲辞。后出塞五首,Ethan-do0707/tang_poetry,48,5,边人不敢议,边人不敢议,5,人不敢,leishu_3gram
7733,line,845,846,132,杜甫,杜甫,横吹曲辞。后出塞五首,Ethan-do0707/tang_poetry,50,5,我本良家子,我本良家子,5,良家子,leishu_3gram
7737,line,845,846,132,杜甫,杜甫,横吹曲辞。后出塞五首,Ethan-do0707/tang_poetry,54,5,跃马二十年,跃马二十年,5,二十年,leishu_3gram
7816,line,852,853,136,于鹄,于鹄,横吹曲辞。出塞曲,Ethan-do0707/tang_poetry,15,5,阴山有伏兵,阴山有伏兵,5,有伏兵,leishu_3gram
8040,line,871,872,119,翁绶,翁绶,横吹曲辞。折杨柳,Ethan-do0707/tang_poetry,7,7,此去关山雨雪多,此去关山雨雪多,7,山雨雪,leishu_3gram
8073,line,876,877,97,李白,李白,横吹曲辞。关山月,Ethan-do0707/tang_poetry,0,5,明月出天山,明月出天山,5,明月出,leishu_3gram
8208,line,889,890,152,崔颢,崔颢,横吹曲辞。长安道,Ethan-do0707/tang_poetry,8,5,一朝天子赐颜色,一朝天子赐颜色,7,朝天子,leishu_3gram
8213,line,890,891,106,孟郊,孟郊,横吹曲辞。长安道,Ethan-do0707/tang_poetry,3,5,得见不可入,得见不可入,5,不可入,leishu_3gram
8229,line,893,894,109,韦应物,韦应物,横吹曲辞。长安道,Ethan-do0707/tang_poetry,6,7,宝马横来下建章,宝马横来下建章,7,下建章,leishu_3gram
8238,line,893,894,109,韦应物,韦应物,横吹曲辞。长安道,Ethan-do0707/tang_poetry,15,7,一百二十凤凰罗列含明珠,一百二十凤凰罗列含明珠,11,一百二,leishu_3gram
8261,line,895,896,156,薛能,薛能,横吹曲辞。长安道,Ethan-do0707/tang_poetry,5,5,不相知姓名,不相知姓名,5,不相知,leishu_3gram
8324,line,902,903,97,李白,李白,横吹曲辞。紫骝马,Ethan-do0707/tang_poetry,2,5,临流不肯渡,临流不肯渡,5,不肯渡,leishu_3gram
8335,line,903,904,157,李益,李益,横吹曲辞。紫骝马,Ethan-do0707/tang_poetry,5,5,试剑玉如泥,试剑玉如泥,5,玉如泥,leishu_3gram
8402,line,911,912,126,张祜,张祜,横吹曲辞。捉搦歌,Ethan-do0707/tang_poetry,2,5,窗中女子声唧唧,窗中女子声唧唧,7,中女子,leishu_3gram
8414,line,912,913,97,李白,李白,横吹曲辞。幽州胡马客歌,Ethan-do0707/tang_poetry,3,5,万人不可干,万人不可干,5,人不可,leishu_3gram
8449,line,915,916,95,李贺,李贺,相和歌辞。箜篌引,Ethan-do0707/tang_poetry,2,5,屈平沉湘不足慕,屈平沉湘不足慕,7,不足慕,leishu_3gram
8470,line,916,917,97,李白,李白,相和歌辞。公无渡河,Ethan-do0707/tang_poetry,12,7,旁人不惜妻止之,旁人不惜妻止之,7,妻止之,leishu_3gram
8487,line,917,918,121,王建,王建,相和歌辞。公无渡河,Ethan-do0707/tang_poetry,10,7,公无渡河公自为,公无渡河公自为,7,渡河公,leishu_3gram
8492,line,918,919,161,温庭筠,温庭筠,相和歌辞。公无渡河,Ethan-do0707/tang_poetry,4,5,二十五弦何太哀,二十五弦何太哀,7,二十五,leishu_3gram
8499,line,918,919,161,温庭筠,温庭筠,相和歌辞。公无渡河,Ethan-do0707/tang_poetry,11,5,灭没高蹄日千里,灭没高蹄日千里,7,日千里,leishu_3gram
8614,line,923,924,137,刘希夷,刘希夷,相和歌辞。江南曲八首,Ethan-do0707/tang_poetry,66,5,人情一去无还日,人情一去无还日,7,人情一,leishu_3gram
8626,line,924,925,136,于鹄,于鹄,相和歌辞。江南曲,Ethan-do0707/tang_poetry,2,7,众中不敢分明语,众中不敢分明语,7,中不敢,leishu_3gram
8725,line,932,933,168,陆龟蒙,陆龟蒙,相和歌辞。江南曲,Ethan-do0707/tang_poetry,9,5,夹岸生春草,夹岸生春草,5,生春草,leishu_3gram
8777,line,937,938,99,贯休,贯休,相和歌辞。蒿里,Ethan-do0707/tang_poetry,10,7,黄金不啼玉不泣,黄金不啼玉不泣,7,黄金不,leishu_3gram
8824,line,940,941,170,孟云卿,孟云卿,相和歌辞。挽歌,Ethan-do0707/tang_poetry,14,5,薤露歌若斯,薤露歌若斯,5,薤露歌,leishu_3gram
8840,line,941,942,155,白居易,白居易,相和歌辞。挽歌,Ethan-do0707/tang_poetry,14,7,春风草绿北邙山,春风草绿北邙山,7,北邙山,leishu_3gram
8841,line,941,942,155,白居易,白居易,相和歌辞。挽歌,Ethan-do0707/tang_poetry,15,7,此地年年生死别,此地年年生死别,7,年年生,leishu_3gram
8858,line,943,944,97,李白,李白,相和歌辞。对酒二首,Ethan-do0707/tang_poetry,8,5,对酒不肯饮,对酒不肯饮,5,酒不肯,leishu_3gram
8870,line,943,944,97,李白,李白,相和歌辞。对酒二首,Ethan-do0707/tang_poetry,20,5,自古帝王宅,自古帝王宅,5,古帝王,leishu_3gram
8872,line,943,944,97,李白,李白,相和歌辞。对酒二首,Ethan-do0707/tang_poetry,22,5,君若不饮酒,君若不饮酒,5,君若不,leishu_3gram
8894,line,945,946,172,常建,常建,相和歌辞。陌上桑,Ethan-do0707/tang_poetry,2,5,美人金梯出,美人金梯出,5,美人金,leishu_3gram
8907,line,948,949,137,刘希夷,刘希夷,相和歌辞。采桑,Ethan-do0707/tang_poetry,1,5,青青西入秦,青青西入秦,5,西入秦,leishu_3gram
8971,line,952,953,95,李贺,李贺,相和歌辞。日出行,Ethan-do0707/tang_poetry,11,5,足令久不得奔,足令久不得奔,6,不得奔,leishu_3gram
9095,line,967,968,122,皎然,皎然,相和歌辞。王昭君,Ethan-do0707/tang_poetry,2,7,黄金不买汉宫貌,黄金不买汉宫貌,7,黄金不,leishu_3gram
9104,line,968,969,155,白居易,白居易,相和歌辞。王昭君二首,Ethan-do0707/tang_poetry,7,7,莫道不如宫里时,莫道不如宫里时,7,道不如,leishu_3gram
9114,line,971,972,166,李商隐,李商隐,相和歌辞。王昭君,Ethan-do0707/tang_poetry,1,7,忍为黄金不为人,忍为黄金不为人,7,黄金不,leishu_3gram
9139,line,975,976,147,戴叔伦,戴叔伦,相和歌辞。昭君词,Ethan-do0707/tang_poetry,2,5,到死不得归,到死不得归,5,死不得,leishu_3gram
9142,line,976,977,104,李端,李端,相和歌辞。昭君词,Ethan-do0707/tang_poetry,1,7,汉月明明照帐来,汉月明明照帐来,7,明明照,leishu_3gram
9159,line,979,980,163,宋之问,宋之问,相和歌辞。王子乔,Ethan-do0707/tang_poetry,2,5,七月七日上宾天,七月七日上宾天,7,七月七,leishu_3gram
9202,line,982,983,130,王昌龄,王昌龄,相和歌辞。长歌行,Ethan-do0707/tang_poetry,9,5,上有鼷鼠窠,上有鼷鼠窠,5,有鼷鼠,leishu_3gram
9268,line,985,986,153,顾况,顾况,相和歌辞。短歌行六首,Ethan-do0707/tang_poetry,31,5,鼎湖一去三千年,鼎湖一去三千年,7,三千年,leishu_3gram
9269,line,985,986,153,顾况,顾况,相和歌辞。短歌行六首,Ethan-do0707/tang_poetry,32,5,周流三十六洞天,周流三十六洞天,7,三十六,leishu_3gram
9270,line,985,986,153,顾况,顾况,相和歌辞。短歌行六首,Ethan-do0707/tang_poetry,33,5,洞中日月星辰连,洞中日月星辰连,7,日月星,leishu_3gram
9281,line,987,988,94,张籍,张籍,相和歌辞。短歌行,Ethan-do0707/tang_poetry,1,7,上有白日无根株,上有白日无根株,7,上有白,leishu_3gram
9289,line,988,989,155,白居易,白居易,相和歌辞。短歌行二首,Ethan-do0707/tang_poetry,1,5,上行千里下一刻,上行千里下一刻,7,行千里,leishu_3gram
9300,line,988,989,155,白居易,白居易,相和歌辞。短歌行二首,Ethan-do0707/tang_poetry,16,5,人生不得长欢乐,人生不得长欢乐,7,生不得,leishu_3gram
9338,line,990,991,122,皎然,皎然,相和歌辞。短歌行,Ethan-do0707/tang_poetry,0,5,古人若不死,古人若不死,5,人若不,leishu_3gram
9339,line,990,991,122,皎然,皎然,相和歌辞。短歌行,Ethan-do0707/tang_poetry,1,5,吾亦何所悲,吾亦何所悲,5,亦何所,leishu_3gram
9344,line,990,991,122,皎然,皎然,相和歌辞。短歌行,Ethan-do0707/tang_poetry,6,5,人生在世共如此,人生在世共如此,7,人生在,leishu_3gram
9380,line,993,994,182,刘长卿,刘长卿,相和歌辞。铜雀台,Ethan-do0707/tang_poetry,9,7,古人何在今人悲,古人何在今人悲,7,人何在,leishu_3gram
9422,line,999,1000,114,王勃,王勃,相和歌辞。铜雀妓,Ethan-do0707/tang_poetry,7,5,流涕向青松,流涕向青松,5,流涕向,leishu_3gram
9494,line,1006,1007,95,李贺,李贺,相和歌辞。铜雀妓,Ethan-do0707/tang_poetry,3,5,忧来何所似,忧来何所似,5,何所似,leishu_3gram
9549,line,1014,1015,168,陆龟蒙,陆龟蒙,相和歌辞。置酒行,Ethan-do0707/tang_poetry,2,7,洞庭波色惜不得,洞庭波色惜不得,7,洞庭波,leishu_3gram
9557,line,1015,1016,95,李贺,李贺,相和歌辞。长歌续短歌,Ethan-do0707/tang_poetry,2,5,秦王不可见,秦王不可见,5,秦王不,leishu_3gram
9562,line,1015,1016,95,李贺,李贺,相和歌辞。长歌续短歌,Ethan-do0707/tang_poetry,7,5,千里一时绿,千里一时绿,5,千里一,leishu_3gram
9585,line,1017,1018,97,李白,李白,相和歌辞。猛虎行,Ethan-do0707/tang_poetry,0,5,朝作猛虎行,朝作猛虎行,5,猛虎行,leishu_3gram
9605,line,1017,1018,97,李白,李白,相和歌辞。猛虎行,Ethan-do0707/tang_poetry,20,5,贤哲栖栖古如此,贤哲栖栖古如此,7,古如此,leishu_3gram
9607,line,1017,1018,97,李白,李白,相和歌辞。猛虎行,Ethan-do0707/tang_poetry,22,5,有策不敢犯龙鳞,有策不敢犯龙鳞,7,不敢犯,leishu_3gram
9612,line,1017,1018,97,李白,李白,相和歌辞。猛虎行,Ethan-do0707/tang_poetry,27,5,掣铃交通二千石,掣铃交通二千石,7,二千石,leishu_3gram
9616,line,1017,1018,97,李白,李白,相和歌辞。猛虎行,Ethan-do0707/tang_poetry,31,5,心藏风云世莫知,心藏风云世莫知,7,世莫知,leishu_3gram
9648,line,1018,1019,202,韩愈,韩愈,相和歌辞。猛虎行,Ethan-do0707/tang_poetry,19,5,虎不知所归,虎不知所归,5,不知所,leishu_3gram
9669,line,1019,1020,94,张籍,张籍,相和歌辞。猛虎行,Ethan-do0707/tang_poetry,8,5,五陵年少不敢射,五陵年少不敢射,7,年少不,leishu_3gram
9683,line,1020,1021,95,李贺,李贺,相和歌辞。猛虎行,Ethan-do0707/tang_poetry,12,5,泰山之下,泰山之下,4,泰山之,leishu_3gram
9686,line,1020,1021,95,李贺,李贺,相和歌辞。猛虎行,Ethan-do0707/tang_poetry,15,5,吏不敢听,吏不敢听,4,吏不敢,leishu_3gram
9694,line,1022,1023,107,齐己,齐己,相和歌辞。君子行,Ethan-do0707/tang_poetry,2,7,梧桐不高,梧桐不高,4,梧桐不,leishu_3gram
9696,line,1022,1023,107,齐己,齐己,相和歌辞。君子行,Ethan-do0707/tang_poetry,4,7,吾闻古之有君子,吾闻古之有君子,7,之有君,leishu_3gram
9701,line,1022,1023,107,齐己,齐己,相和歌辞。君子行,Ethan-do0707/tang_poetry,9,7,苟进不如此,苟进不如此,5,不如此,leishu_3gram
9702,line,1022,1023,107,齐己,齐己,相和歌辞。君子行,Ethan-do0707/tang_poetry,10,7,亦何必用虚伪之文章,亦何必用虚伪之文章,9,之文章,leishu_3gram
9707,line,1023,1024,203,高適,高適,相和歌辞。燕歌行,Ethan-do0707/tang_poetry,3,7,天子非常赐颜色,天子非常赐颜色,7,天子非,leishu_3gram
9726,line,1023,1024,203,高適,高適,相和歌辞。燕歌行,Ethan-do0707/tang_poetry,22,7,杀气三日作阵云,杀气三日作阵云,7,三日作,leishu_3gram
9751,line,1024,1025,191,贾至,贾至,相和歌辞。燕歌行,Ethan-do0707/tang_poetry,19,7,望之如火忽雷驰,望之如火忽雷驰,7,望之如,leishu_3gram
10009,line,1038,1039,182,刘长卿,刘长卿,相和歌辞。从军行六首,Ethan-do0707/tang_poetry,23,5,功归天下人,功归天下人,5,天下人,leishu_3gram
10055,line,1040,1041,122,皎然,皎然,相和歌辞。从军行,Ethan-do0707/tang_poetry,17,5,频年不解鞍,频年不解鞍,5,年不解,leishu_3gram
10109,line,1043,1044,184,令狐楚,令狐楚,相和歌辞。从军行五首,Ethan-do0707/tang_poetry,7,5,三年不见家,三年不见家,5,三年不,leishu_3gram
10146,line,1045,1046,157,李益,李益,相和歌辞。从军有苦乐行,Ethan-do0707/tang_poetry,12,5,一旦承嘉惠,一旦承嘉惠,5,承嘉惠,leishu_3gram
10171,line,1046,1047,123,鲍溶,鲍溶,相和歌辞。苦哉远征人,Ethan-do0707/tang_poetry,1,5,携手上河梁,携手上河梁,5,携手上,leishu_3gram
10192,line,1046,1047,123,鲍溶,鲍溶,相和歌辞。苦哉远征人,Ethan-do0707/tang_poetry,22,5,诚哉古人言,诚哉古人言,5,古人言,leishu_3gram
10193,line,1046,1047,123,鲍溶,鲍溶,相和歌辞。苦哉远征人,Ethan-do0707/tang_poetry,23,5,鸟尽良弓藏,鸟尽良弓藏,5,良弓藏,leishu_3gram
10235,line,1047,1048,208,戎昱,戎昱,相和歌辞。苦哉行五首,Ethan-do0707/tang_poetry,41,5,幽闺十五年,幽闺十五年,5,十五年,leishu_3gram
10262,line,1048,1049,97,李白,李白,相和歌辞。鞠歌行,Ethan-do0707/tang_poetry,0,7,玉不自言如桃李,玉不自言如桃李,7,如桃李,leishu_3gram
10271,line,1048,1049,97,李白,李白,相和歌辞。鞠歌行,Ethan-do0707/tang_poetry,9,7,买死百里奚,买死百里奚,5,百里奚,leishu_3gram
10280,line,1048,1049,97,李白,李白,相和歌辞。鞠歌行,Ethan-do0707/tang_poetry,18,7,奈何今之人,奈何今之人,5,今之人,leishu_3gram
10289,line,1049,1050,132,杜甫,杜甫,相和歌辞。前苦寒行二首,Ethan-do0707/tang_poetry,7,7,手持白羽未敢释,手持白羽未敢释,7,持白羽,leishu_3gram
10296,line,1049,1050,132,杜甫,杜甫,相和歌辞。前苦寒行二首,Ethan-do0707/tang_poetry,14,7,三足之乌足恐断,三足之乌足恐断,7,三足之,leishu_3gram
10327,line,1052,1053,99,贯休,贯休,相和歌辞。苦寒行,Ethan-do0707/tang_poetry,5,7,一片下不得,一片下不得,5,下不得,leishu_3gram
10343,line,1053,1054,107,齐己,齐己,相和歌辞。苦寒行,Ethan-do0707/tang_poetry,8,5,自然天下之荣枯,自然天下之荣枯,7,天下之,leishu_3gram
10345,line,1054,1055,97,李白,李白,相和歌辞。北上行,Ethan-do0707/tang_poetry,0,5,北上何所苦,北上何所苦,5,上何所,leishu_3gram
10367,line,1054,1055,97,李白,李白,相和歌辞。北上行,Ethan-do0707/tang_poetry,22,5,草木不可餐,草木不可餐,5,草木不,leishu_3gram
10402,line,1056,1057,108,元稹,元稹,相和歌辞。董逃行,Ethan-do0707/tang_poetry,7,5,城门四走公卿士,城门四走公卿士,7,公卿士,leishu_3gram
10404,line,1056,1057,108,元稹,元稹,相和歌辞。董逃行,Ethan-do0707/tang_poetry,9,5,刘虞不敢作天子,刘虞不敢作天子,7,不敢作,leishu_3gram
10513,line,1065,1066,208,戎昱,戎昱,相和歌辞。苦辛行,Ethan-do0707/tang_poetry,5,5,岂意文章复相误,岂意文章复相误,7,意文章,leishu_3gram
10514,line,1065,1066,208,戎昱,戎昱,相和歌辞。苦辛行,Ethan-do0707/tang_poetry,6,5,东西南北少知音,东西南北少知音,7,西南北,leishu_3gram
10518,line,1065,1066,208,戎昱,戎昱,相和歌辞。苦辛行,Ethan-do0707/tang_poetry,10,5,天地生我尚如此,天地生我尚如此,7,天地生,leishu_3gram
10536,line,1066,1067,203,高適,高適,相和歌辞。秋胡行,Ethan-do0707/tang_poetry,1,7,容华倚翠人未知,容华倚翠人未知,7,人未知,leishu_3gram
10545,line,1066,1067,203,高適,高適,相和歌辞。秋胡行,Ethan-do0707/tang_poetry,10,7,道逢行子不相识,道逢行子不相识,7,子不相,leishu_3gram
10562,line,1066,1067,203,高適,高適,相和歌辞。秋胡行,Ethan-do0707/tang_poetry,27,7,况复迢迢千里外,况复迢迢千里外,7,千里外,leishu_3gram
10577,line,1068,1069,107,齐己,齐己,相和歌辞。善哉行,Ethan-do0707/tang_poetry,4,7,人生在世何容易,人生在世何容易,7,人生在,leishu_3gram
10617,line,1070,1071,108,元稹,元稹,相和歌辞。当来日大难,Ethan-do0707/tang_poetry,18,7,行必不得,行必不得,4,必不得,leishu_3gram
10619,line,1071,1072,118,王维,王维,相和歌辞。陇西行,Ethan-do0707/tang_poetry,0,5,十里一走马,十里一走马,5,十里一,leishu_3gram
10620,line,1071,1072,118,王维,王维,相和歌辞。陇西行,Ethan-do0707/tang_poetry,1,5,五里一扬鞭,五里一扬鞭,5,五里一,leishu_3gram
10632,line,1072,1073,134,耿湋,耿湋,相和歌辞。陇西行,Ethan-do0707/tang_poetry,7,5,毕竟不封侯,毕竟不封侯,5,不封侯,leishu_3gram
10649,line,1074,1075,117,柳宗元,柳宗元,相和歌辞。东门行,Ethan-do0707/tang_poetry,0,7,汉家三十六将军,汉家三十六将军,7,三十六,leishu_3gram
10701,line,1076,1077,205,虞世南,虞世南,相和歌辞。饮马长城窟行,Ethan-do0707/tang_poetry,14,5,怀君不可遇,怀君不可遇,5,君不可,leishu_3gram
10735,line,1078,1079,213,王翰,王翰,相和歌辞。饮马长城窟行,Ethan-do0707/tang_poetry,2,7,骐驎前殿拜天子,骐驎前殿拜天子,7,拜天子,leishu_3gram
10754,line,1078,1079,213,王翰,王翰,相和歌辞。饮马长城窟行,Ethan-do0707/tang_poetry,21,7,诸侯膝行不敢视,诸侯膝行不敢视,7,行不敢,leishu_3gram
10755,line,1078,1079,213,王翰,王翰,相和歌辞。饮马长城窟行,Ethan-do0707/tang_poetry,22,7,富国强兵二十年,富国强兵二十年,7,兵二十,leishu_3gram
10756,line,1078,1079,213,王翰,王翰,相和歌辞。饮马长城窟行,Ethan-do0707/tang_poetry,23,7,筑怨兴徭九千里,筑怨兴徭九千里,7,九千里,leishu_3gram
